comment,author,date,num_likes
사랑해 주르르,브랫 BRAT!,2022-07-15T01:45:35Z,4
프로듀서로써 인정입니다,SSXSS,2022-07-13T14:26:03Z,1
뭔노래람,별,2022-07-13T13:05:02Z,0
3:25 뭐하냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,처런,2022-07-13T02:54:23Z,2
앞으로 100만회까지 게임할 때 이 노래만 듣겠습니다,effort chung,2022-07-12T04:43:01Z,12
0:49 눈 부심,effort chung,2022-07-12T02:17:48Z,2
마스터피스 90만 축하해요 르르땅!!,방구석트수_,2022-07-11T19:35:35Z,3
2명정도의 유닛으로 했으면 어땠을까 아쉬움이 남는..,Markbit,2022-07-11T18:18:41Z,0
"이 노래를 들을 때 마다 가사가 너무 좋다고 느끼고 있습니다. 뭔가 밝은 미래를 꿈꾸게 해주는 느낌이 듭니다.
매일 공부하거나 작업을 할때마다 용기를 얻곤합니다.
처음에는 아 이거 왜이리 씹덕노래야 하는데 들으면 들을 수록 가사가 내마음에 와닿으며 저를 각성해주는것 같습니다.
또다시 용기를 얻으면서 저도 한 걸음 나아가보겠습니다.
감사합니다.",김영록,2022-07-10T16:41:44Z,12
이게 국가지,샴푸,2022-07-08T06:51:57Z,5
말딸하고나서 이 노래 들으니까 왜 울컥하지 결이 비슷해서 그런가 ㅠㅠㅠㅠ,잭8빈,2022-07-08T05:53:14Z,6
노래도 모션도 좋은데 무대가 너무 비었어 ㅜ,Kin Flatline,2022-07-07T23:03:05Z,0
아아.. 마스터피스에는 독특한 감동이 있어... 참을수 없어요!,wook,2022-07-06T08:14:20Z,4
두근 거리는 이 마음이 이게 나의 마스터피스 ~ 💗,비구름,2022-07-06T00:27:25Z,4
원작고증해서 손그림 으로 해주시지 ㅎㅎ,유릴리아,2022-07-05T13:02:15Z,0
아이돌~~~~💕🦊💕,건식빵,2022-07-04T22:03:57Z,2
르르땅 최애곡,망고,2022-07-03T13:05:46Z,3
르르땅 사이쿄,임동현,2022-07-03T06:05:00Z,4
"르르땅 사랑해 나 아기 주폭도 이제 막 입덕핵어.
내맘 가져간 여자, 내 18년 인생 중 르릇땅이 처음이랄까나...>♡<///",흰둥이,2022-07-02T16:20:02Z,18
합격,이호섭,2022-07-19T06:51:21Z,0
이노래 처음 들은게 중2 때였나...진짜 충격이였지 아이돌마스터를 본적도 없고 심지어 뮤즈팬이였는데 소름이 쫙 돋아서.... 어제 이세돌에 유입되서 채널 다 돌아다니면서 노래 다 듣고 있는데 다들 노래 하나하나 정성을 엄청 담아서 부르시네요....,mosikkaengye,2022-07-02T07:44:12Z,15
노래 가사 보면서 듣다가 울컥했네 어휴 주책이다,주르르발닦개,2022-07-01T06:27:26Z,7
한국에서 찾아볼 수 있는 일식 맛집같은 느낌이네요,ねるねあ,2022-06-30T06:23:48Z,7
취업사기단 ㄷㄷ ㅋㅋㅋㅋㅋㅋㅋㅋ,비둘기메신져,2022-06-30T06:09:44Z,1
들으면서 화학하기✌🏻✨,주부구구단,2022-06-29T19:23:20Z,3
띠발 눈물나….,주부구구단,2022-06-29T11:32:34Z,3
르르땅 초카와이 히잉,Ratcat,2022-06-29T00:57:36Z,5
80만 열차 주스터피스 입장합니다~~~,방구석트수_,2022-06-27T23:01:47Z,6
첨 들을땐 그저 그랬는데 자꾸 듣다보니 계속 듣게 되는 르르땅의 청아한 목소리.. 그리고 14만 축하 르르땅,도현,2022-06-27T11:40:37Z,7
르르땅 킹아!~,yoo xd,2022-06-26T15:47:45Z,5
르릇당의 노력이 들어간 영상이라 더 킹아💕💜💕,건식빵,2022-06-26T07:28:22Z,5
주르르は可愛いアイドル💓,co re,2022-06-24T14:04:40Z,16
"'너 그런거 보니?'의 너를 담당하고 있습니다

@재로서 주랄을 탁 치게하는 개사네요",ran dom,2022-06-24T05:43:45Z,3
아 ㅅㅂ 혼모노 십덕돼버렸어... 책임져 르르땅...!,Messi Lionel,2022-06-22T03:35:40Z,3
으으...진짜 씹덕같다...,김오충,2022-06-21T19:29:24Z,3
RKO꽂고싶네,ㄴㄴ,2022-07-17T14:20:08Z,0
강혜원 프사달고 이러지말자 강혜원도 씹덕인데,ᆞᆞ,2022-07-02T16:57:22Z,0
우리 관심주지말자 ㅋㅋㅋ,정재욱,2022-07-02T14:11:07Z,0
이름은 오충인데 프사는 강혜원인 것도 좀 씹덕같아 ㅋㅋ,이준엽,2022-06-30T17:35:58Z,0
근데 왜 보러 옴?ㅋㅋㅋ,그리릭,2022-06-29T11:50:42Z,0
최고다 르르땅 사이코오다!!!,상혁,2022-06-21T14:51:27Z,2
매일 들어도 안질리는 노래,GG,2022-06-21T12:31:25Z,2
몇년 후엔 신발이 땅에 묻히지도 않고 실사같은 재질에 움직임도 부드러운 버튜버를 볼 수 있으려나,나즈센세,2022-06-20T13:23:30Z,0
이영상에 유일한 단점은 박수소리가 안난다는것 그것뿐 모든게 완벽.,공백,2022-06-20T07:03:39Z,5
"릴파님 댓글의 답글이 158이라 못건드릴거같어 ㅠㅠ 키가크고싶다면 아이네타임!
무튼 주르르님 마스터피스 잘듣다갑니다
킹아!",아이언이뜬(Ironethan),2022-06-19T03:42:00Z,3
듣기좋아 국밥같은곡이야,Meph,2022-06-17T21:01:28Z,2
주르르님 목소리가 참 편안하고 듣기 좋읍니다 ^^/,ciegmund,2022-06-16T02:33:07Z,2
르르땅~ 일본어 버전은 저작권 문제로 안되는 걸까요?🤔,집단이기주의페미니즘,2022-06-15T23:50:56Z,1
주르르가 최고야..,치피탕먹기,2022-06-15T19:36:41Z,3
아이엠스타나 프리즘스톤 노래도 불러주세요 🍑🥺,ㅎㅇㅌ,2022-06-15T13:57:37Z,3
역시 주스터피스,Doggo,2022-06-15T07:47:07Z,2
르르스키,고라니 구이,2022-06-14T11:12:46Z,3
듣기 너무 편안하다 최고야ㅑㅑㅑㅑ!!!!!!!!!,Jones Liam,2022-06-14T10:51:37Z,2
ㅋ 확실히 왜색 들어가니까 뷰 숫자가 다르네. 새삼 우왁굳 프로듀싱 능력 대단하다.,Oink Oink,2022-06-14T08:06:37Z,0
좋다 노래ㅎㅎ,Rewrite,2022-06-13T11:43:18Z,1
폭탄돌리기의 시작,달처럼별처럼,2022-06-13T04:41:08Z,0
굿,Hyun,2022-06-12T11:47:35Z,3
우주명곡,핑챔,2022-06-12T11:18:23Z,3
개인적으로 주르르 커버 원탑곡은 주스터피스…,인,2022-06-12T06:30:26Z,3
원곡 궁금해서 보러 갔다가 1보후퇴해서 다시 여기러 왔네요 전 주르르님 부르는게 좋네요 개인적으로,???,2022-06-11T01:23:57Z,7
노래가 은근 좋아서 또 찾아 오게 만드는 매력이 있네,???,2022-06-11T01:14:05Z,15
전광판 클로즈업 안됐있는거 댕웄기넼ㅋㅋ,김지수,2022-06-10T16:14:43Z,0
르르땅!!!!!! 사이코다제!!!!!!!!!! ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,홍명재,2022-06-10T14:21:39Z,3
이거 노래 진짜 좋은데 조회수 잘 안오르는게 맘이 아프네요,바이사가,2022-06-10T01:49:58Z,9
ㄱㅇㅇ,접니당,2022-06-09T16:59:00Z,3
"원래 릴파 유입이었는데, 주이언티스트도 그렇고 주스터피스도 그렇고, 주르르라는 한 사람에게 매력을 많이 느끼게 되는 것 같습니다. 이 댓글 읽으실지 모르겠지만, 개인적으로 모션캡처로 이렇게 흡입력 있게 춤추는 영상 만들어주셔서 감사하다고 전하고 싶습니다. 항상 생각날 때마다 보게 되네요. 노래도 좋고요.",callduck,2022-06-09T09:58:35Z,12
4:03 가사 오류가 있는거 말하는거 뒷북이겠죠..다 아시겠지? 그냥 그렇다구요  하하하하 르르땅이 뷰른 마스터피스 좋아서 계속 듣게 되는건 안비밀,ChoiChoi,2022-06-09T08:08:22Z,1
고마워 르르땅,건식빵,2022-06-09T01:01:00Z,3
"이세돌 오디션부터 봐왔으면 진짜 깊은 의미가 있는 커버송임...
mmd 안쓰고 직접 춤으로 했다는게 보이니까 마스터피스 과제 영상이 눈에 아른아른 거리면서 씹덕포인트 지극 엄청 함 ㅠㅠ

진짜 아이돌은 스토리가 맞다",YS Jung,2022-06-08T16:51:03Z,7
원곡보다 주르르님의 목소리랑 이미지가 더 잘맞는것 같아요!!,참치뱃살,2022-06-08T13:37:35Z,2
중독성 오진다 킹아!,김치찌개먹방,2022-06-08T10:19:56Z,2
주르르는 한국어도 일본어같네,하암,2022-06-07T13:12:17Z,1
노래 제목을 몰랐었는데 주르르님이 커버해주셔서 알게 되었습니다! 또 내용이 이렇게 섬세한지 또 알게 되었습니다! 커버 하나는 믿고 보는 르르땅~,강아지풀,2022-06-07T09:51:15Z,4
❤️,김똥자,2022-06-06T22:53:47Z,2
거의 매일 들으러오는데 오늘은 릴파님 커뮤니티에 15만되셨다고해서 이세돌분들 다 확인해봤는데 주르르님이 제일 낫더라구요... 애써 그런거 연연안하려고 하시고 이런 말을 꺼내는 게 더 마음아프고 하시겠지만 저는 절대 낫다고 생각안하셨으면 좋겠다고 생각합니다. 유튜브라는게 대중적으로 받아드리기 편하고 공감될수록 더 흥하는것인데 르르님은 대체적으로 십덕요소들도 어느정도있기 때문에 많이 안나온느 거라 생각합니다... 사실 그렇게 안할 수 있겠지만 기존에 그렇게 유입된 분들을 위해 꾸준히 그런 요소들을 넣어주시고 연기해주시고 해주셔서 항상 감사한 마음입니다 앞으로도 지금처럼 미소 잃지 말고 건강하게 열심히해주세요 항상 응원합니다!,유튜브 업로드 전용,2022-06-06T19:04:08Z,2
나대지마세요 그냥,아무나,2022-06-13T02:45:44Z,18
굳,42 9,2022-06-06T14:50:26Z,2
좋네요,ㅅㄷ,2022-06-06T06:02:29Z,2
아름답게 핀? 이 부분 부르실때 새로운 막을 이렇게 자막이 나오는거 같네요 이거 저만 그런가요? ㄷㄷ,Ui Kar,2022-06-05T19:53:23Z,0
밤샘작업에 콘서트 전에 마스터피스 올려야해서 급하게 본인이 다하셔서 자막 몇개 오류 있어요,Kira,2022-06-09T08:06:58Z,0
마감기한까지 급하게 하시느라 실수하셨다네용,ppippa,2022-06-06T11:46:51Z,0
"마스터피스는 가사가 참 좋다.
담백한 목소리랑 성격의 르르땅의 캐릭터랑 잘 어울림.",집단이기주의페미니즘,2022-06-05T19:17:56Z,11
뭐 이리 크리에이터랑 스트리머가 많아 ㅋㅋㅋ 르르땅의 매력을 안건가? ㅋㅋ,소방차,2022-06-05T03:49:50Z,1
무대 색감 의상 다 너무 이쁘네요 노래도 좋아요 4:04 부분 가사 자막 다른거만빼고 완벽해요!,오뚜기,2022-06-04T11:13:35Z,2
다음곡으로 아이돌선언보고싶습니다.,이로나,2022-06-02T22:37:28Z,2
지렸다으..ㅠㅠ,Reven-리븐,2022-06-02T09:56:36Z,6
자막개판이야,ho,2022-06-02T07:13:34Z,0
소위 메타버스 산업이라 불리우는 이 찌끄레기가 이 나라에서 없어지길 천지신명에게 기도하고 또 기도한다,窮光蛋,2022-06-01T19:40:37Z,0
"@이땡땡 그래 그것이 맞는 말이지, 하지만 실제로 어찌됐든 내 주관은 말할 수 있는거 아니겠어?",窮光蛋,2022-07-01T23:35:05Z,0
@디디 지 주인님 욕했다고 센들센들 ㅠ 얼굴이 어떻게 생겼는지도 모를 괴상한련 하나 욕했다고 이리 심한 인신공격을 ㅠ,窮光蛋,2022-06-23T06:48:00Z,0
@窮光蛋 지가 굳이 메타버스 vr아이돌 찾아와서 팬들이 보기에 누가봐도 ㅈ같은 소리를 팬들 보는 곳에서 해놓고 사람들이 그냥 넘어가길 바라는 게 존나 웃기네 마스터 피스 검색한 거 보니까 20대 후반 부산 청년이 똑같이 씹덕 빨면서 씹적씹 하는 거 까지 완벽하다,디디,2022-06-22T20:54:47Z,1
@권  석 저런애랑 대화? 하시면서 상처받지마시고 그냥 먹금이 답인것같아요,정재욱,2022-06-17T03:12:22Z,1
@窮光蛋 ㅅㄱ,권  석,2022-06-13T06:54:08Z,0
춤을 추시지 몰라서요 너무 잘춰서ㅠ 와 진짜 너무 노래도 너무 좋아요ㅠ,경이,2022-06-01T15:05:21Z,7
가창력이 정말 좋다 이건 아닌데 왜 이렇게 좋지.. 자꾸 들어오게된다.,가람,2022-06-01T10:52:22Z,12
이 오덕노래 주르르가 부르니 듣기 좋넹,스님,2022-06-01T05:52:58Z,6
3:02~3:09 가사 너무 좋다,james,2022-06-01T00:42:13Z,83
번역 너무 잘한거같음.. 눈물난다 ㄹㅇ..,따뜻한 준삼,2022-07-12T16:11:37Z,1
나 이런거 좋아하네...,강승우,2022-05-31T18:18:41Z,10
진짜거의 50번은 방문한거같음 ㅋㅋ 주스터피스 너무좋아요~,김지철,2022-05-31T17:57:35Z,9
"이런 류 노래 한 번도 안 들어봤는데 너무 좋아서 놀랐어요
르르땅,,,목소리가 너무 좋아서 그런걸지도,,,",쿠치,2022-05-31T07:11:30Z,10
르르땅 목소리가 좋음,건식빵,2022-05-30T22:10:24Z,15
"일본 노래 한국어로 불러보고 싶은 게 처음이에요!!
이대로 음악 사이트들과 노래방에 들어왔으면 좋겠어요ㅠ 정말 이 노래하기까지의 서사, 초월 번역된 가사, 르르님 음색, 무빙, 무대까지 다 좋고 긍정적인 느낌, 가슴 벅찬 느낌 받고 감동해서 일코 해제하고 댓글 남겨용..🦊",진심펀치,2022-05-30T17:43:22Z,25
하아 나 너무 행복해 르르땅... 르르땅은 왁굳신의 후예야? 어떻게 사람이 이렇게까지 매력적이지...,몰?루,2022-05-30T14:35:15Z,4
조금 힘들 때 와서 듣는데 너무 힘이됩니다ㅠㅠㅠㅠㅠ,비구름,2022-05-30T07:47:38Z,5
한 수십 수백번 봐도 저 소년단은 익숙해지지가 않네,iy k,2022-05-30T07:08:21Z,6
다른 무엇보다 직접 했다는 게 너무 좋음💕💜💕,건식빵,2022-05-30T04:31:30Z,4
가사 진짜 너무 예쁨,ABC,2022-05-29T23:27:17Z,4
😊,깜찍이의 강고라이프,2022-05-29T17:15:37Z,3
우리들의 아이돌!!! 르르땅땅 최고야 >_<b  너무 요망요망해~~~,메시꼬붕뭉멍이,2022-05-29T16:10:44Z,4
진짜 개사 잘했다.. 원곡 마스터피스 많이 들었는데도 들으면서 어색함을 못느끼겠음.. 근데 꿈에 닿기 위해 해내갈때 보단 꿈에 닿기 위해서 해내갈때 가 좀 더 자연스러웠을듯,선호시,2022-05-29T15:51:01Z,11
이 영상을 보고 주르르 녹아 형체가 사라지셨다면…. 정상입니다….,hk416,2022-05-29T13:24:04Z,5
설정 상 스토리뿐만 아니라 고멤부터 이세돌까지의 이야기.. 그녀는 살아있는 역사이자 퐉스다..,Guitar Hero,2022-05-29T03:03:39Z,9
애니노랜줄 몰랐어요. 이렇게 좋은곡이 ....,그린이,2022-05-28T15:17:25Z,5
이 노래 르릇당만큼 예쁘게 부르는 사람 못봤어..,PPI TTI,2022-05-27T23:09:31Z,8
묘하게 중독성 있어서 계속 듣게되는...?!,able,2022-05-27T21:46:43Z,8
에버랜드 테마곡 같음ㅋㅋ,최강미모 조자경,2022-05-27T08:00:27Z,0
와 가사 겁나 좋다....,크쩐당,2022-05-27T05:14:26Z,2
meow,Professor of the Dark Arts,2022-05-27T03:08:18Z,2
스토리 뽕차오르네,정재욱,2022-05-27T01:56:21Z,2
"이거땜에 아이마스 애니 보고 있는데 진짜 이게 맞는가 싶다 르릇당,,,",김예림이제전부입니다,2022-05-26T14:04:34Z,8
ㄱㅋㅋㅋㅋㅋ  익익익익,파란새,2022-05-28T13:07:43Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,REOL,2022-05-26T16:39:20Z,0
4:03 여기 자막이 다른데?,Sion Fuchs,2022-05-26T11:15:16Z,2
4:03에 가사랑 말하는게 다른데요?,여동민,2022-05-26T06:11:28Z,3
50도착! 60출발!!!,건식빵,2022-05-26T03:48:59Z,2
이것도 mmd였음 실망할뻔,프레이앤마이어,2022-05-26T01:27:53Z,0
이거 보니까 진짜 아이돌은 스토리가 맞다...  킹아!!!!,감각적미술,2022-05-26T00:59:08Z,5
사이언티스트의 매력적인 춤을 보다가 뭔가... 일본 율동 보니까 흥미가...,무자본,2022-05-25T14:38:04Z,1
아이마스뽕 다시차네,리모 리,2022-05-25T12:53:45Z,2
당신은 성공한 덕후이자 아이돌,칠공이,2022-05-25T05:03:10Z,2
0:14 여기 빠바밤 하는 악기소리가 풍신님 목소리 같지 않나요?,리뽀,2022-05-24T18:07:02Z,2
@은냄비 SilverPot 여러번 듣는데 뭔가 풍신님의 목소리가 들리더라구요 ㅋㅋㅋ,리뽀,2022-05-25T08:27:38Z,0
아니 이 댓글 보고 들으니까 진짜 같네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,은냄비 SilverPot,2022-05-25T08:26:24Z,0
감동이야.. 음원으로 내줘 제발..,예술이다폭발은,2022-05-24T07:39:57Z,1
역시 너무 좋다,5층집사나이,2022-05-23T13:34:58Z,2
내가 아는 마스터 피스와는 달랐어 놀랐습니다.,박민마,2022-05-23T11:44:52Z,8
킹아,몽쉘,2022-05-28T13:46:41Z,0
결코 부정적인 뜻이 아님니다.,박민마,2022-05-23T11:51:04Z,1
"멜로디, 가사, 연출까지 너무 아름답네요...
제목 그대로 하나의 마스터피스를 만드셨어요... 힐링하고 싶을 때 들으러 올게요!",정기모임,2022-05-23T09:29:36Z,3
Very good song,아남,2022-05-23T07:12:56Z,2
한무듣기!!,건식빵,2022-05-23T01:08:03Z,3
너무 감동받았습니다 킹아!,시저,2022-05-22T13:40:17Z,5
우울할때 이노래 들으면서 힐링해염,미남,2022-05-22T03:35:37Z,5
"나 꿈에서 르르땅이랑 릴파땅 나와버림
꿈내용- 르르땅 절에서 소규모콘서트하고 릴파땅이 응원왔음💜💕💜",건식빵,2022-05-21T22:17:47Z,2
우와아ㅏㅇ 아이엠스타 좋아했었는데 아이엠스타 같다....,설레몬,2022-05-21T16:48:06Z,3
근본 커버,크롬새,2022-05-21T13:08:51Z,1
"""세기의 마스터피스""",옹셩깅,2022-05-21T08:53:21Z,3
5:40에 옷 소매가 없어지는데 촬영중에 갑자기 의첸 할리가 없고 vr챗이 서버 부담을 줄이려고 관찰자가 없으면 모델링을 덜 불러오는건가,OnC,2022-05-21T06:46:24Z,4
ㅇㅇ 3d게임의 가장 기본적인 최적화 알고리즘임,Minsung Kim,2022-06-03T13:50:35Z,0
르르땅 최고다!!!!!,쿄타로,2022-05-21T05:55:20Z,1
한국어로 들으니 세련 그 자체,G PD,2022-05-20T20:42:19Z,3
처음봤을 땐 이게 뭔가 싶었는데 이젠 이거다 싶다.,주BS,2022-05-20T20:00:45Z,9
출 퇴근 잘 듣고 있어요 힘이 나요,육지후,2022-05-20T19:16:57Z,1
우와아~,산양,2022-05-20T15:37:30Z,2
마수터☆피이쓰~!,독고연,2022-05-20T10:44:29Z,1
르르땅 나 눈물나 최고다 르르땅ㅠㅠㅠㅠ,YU LEE,2022-05-19T12:56:41Z,4
"커버 자체는 좋다
가사 번안도 잘 됐고

그런데 13인 단체곡을 혼자서 부르다보니 뭔가 빈 느낌이 드는게 어쩔 수 없고
무엇보다 2015년 올스타즈+밀리언 스타즈+346 프로 30명 라이브 버전을 본 입장에서는 웅장함이 부족하다...",ToshiyaM,2022-05-19T11:30:27Z,1
이쁘다 르르땅💜💜,건식빵,2022-05-19T01:09:46Z,3
챠니 이스터에그 찾으러 왔습니다,CaTan_,2022-05-18T16:22:52Z,1
진짜 주르르.. 내 마음을 홀린 폭스!!,아캇시,2022-05-18T16:12:59Z,1
그저.. 감동 ㅠㅠ,ysa,2022-05-18T14:31:33Z,1
아니 이런 씹덕같은 거 너무 싫은데 이세돌이 먹여주면 달달해서 당황스러움... 르르땅 최고다,효효,2022-05-18T14:06:37Z,3
감사합니다,삼두기린,2022-05-18T11:10:12Z,2
진짜 심장터질뻔 이게 사랑? 후욱후욱,ah bak,2022-05-18T11:05:21Z,5
"허어 르릇당..... 너무 귀여워,,,",갈비탕,2022-05-18T07:20:26Z,3
콘서트에서 이 코스튬!! 이거 나올 때 진짜 ... 최고였어요ㅠㅠ,빈지갑텅텅,2022-05-18T05:44:42Z,5
정맥동맥 복장 근본이네 ㅋㅎㅋㅎㅋㅋ 마스터피스는 못참지,국산돌소금,2022-05-18T02:24:13Z,10
지금보니가 무대도 극장판 무대네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아이마스 프로듀서인데 마스터피스 불러주셔서 감사합니다,국산돌소금,2022-05-18T11:46:21Z,3
먹어보니 괜찮을지도,Flipped,2022-05-18T00:40:20Z,1
우리들의 주스터피스💜💕💜,건식빵,2022-05-17T15:07:47Z,1
노래가 참좋네요 ^,레고77,2022-05-17T13:42:17Z,1264
캬 주잘알,새요,2023-02-01T22:49:24Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Richard dell,2022-10-25T06:54:56Z,0
대머리 ㅎㅇ,hanzi,2022-07-06T04:16:09Z,0
아니 형 이런거 보는 사람이었어???,이진수,2022-06-27T14:35:37Z,0
